window start,window end,vault_id,min,25perc,50perc,75perc,max,count
2023-04-19 00:00:00,2023-04-20 00:00:00,1119,158.00,17804.20,19079.71,22632.31,37231.00,736
2023-04-19 00:00:00,2023-04-20 00:00:00,1091,220.00,49573.64,49578.08,49583.00,77971.00,746
2023-04-19 00:00:00,2023-04-20 00:00:00,1090,8.00,49857.37,49878.12,49890.09,76432.00,759
2023-04-19 00:00:00,2023-04-20 00:00:00,1110,475.00,17564.53,19033.46,23004.33,68531.00,735
2023-04-19 00:00:00,2023-04-20 00:00:00,1099,237.00,15787.01,18445.00,23159.98,69526.00,743
2023-04-19 00:00:00,2023-04-20 00:00:00,1098,4448.00,18138.66,21516.84,23336.27,70750.00,706
2023-04-19 00:00:00,2023-04-20 00:00:00,1097,982.00,18646.82,21537.99,23470.42,78231.00,721
2023-04-19 00:00:00,2023-04-20 00:00:00,1096,81.00,47482.00,47487.00,47492.07,70120.00,682
2023-04-19 00:00:00,2023-04-20 00:00:00,1095,95.00,17095.68,18913.99,22786.23,45870.00,745
2023-04-19 00:00:00,2023-04-20 00:00:00,1094,960.00,17034.06,18373.77,21948.82,45057.00,760
2023-04-19 00:00:00,2023-04-20 00:00:00,1093,48.00,48927.67,48932.00,48937.00,68130.00,714
2023-04-19 00:00:00,2023-04-20 00:00:00,1092,425.00,49290.00,49294.73,49300.00,54043.00,737
2023-04-19 00:00:00,2023-04-20 00:00:00,1107,570.00,16758.89,18288.81,22697.95,43327.00,713
2023-04-19 00:00:00,2023-04-20 00:00:00,1106,333.00,16814.87,18777.35,21590.31,76939.00,736
2023-04-19 00:00:00,2023-04-20 00:00:00,1105,47.00,17828.33,19744.01,22593.75,43676.00,719
2023-04-19 00:00:00,2023-04-20 00:00:00,1104,523.00,15774.83,17883.44,22009.63,45472.00,720
2023-04-19 00:00:00,2023-04-20 00:00:00,1103,1710.00,15285.60,18419.80,21621.86,45947.00,727
2023-04-19 00:00:00,2023-04-20 00:00:00,1102,94.00,18201.78,21285.82,23966.37,66345.00,739
2023-04-19 00:00:00,2023-04-20 00:00:00,1101,0.00,16138.62,19581.43,23209.98,46187.00,694
2023-04-19 00:00:00,2023-04-20 00:00:00,1100,2756.00,19093.74,20835.78,24158.90,68427.00,766
2023-04-19 00:00:00,2023-04-20 00:00:00,1109,522.00,18092.33,20790.43,23045.65,84943.00,718
2023-04-19 00:00:00,2023-04-20 00:00:00,1108,474.00,17389.44,20770.64,23317.67,42003.00,740
2023-04-20 00:00:00,2023-04-21 00:00:00,1120,16.00,36449.00,36453.78,36458.98,36467.00,741
2023-04-20 00:00:00,2023-04-21 00:00:00,1118,17.00,37956.95,37961.22,37966.00,37975.00,741
2023-04-20 00:00:00,2023-04-21 00:00:00,1117,160.00,18481.54,21300.55,22926.24,38094.00,721
2023-04-20 00:00:00,2023-04-21 00:00:00,1116,0.00,15821.87,17759.87,20064.88,85647.00,739
2023-04-20 00:00:00,2023-04-21 00:00:00,1115,1062.00,15344.65,17436.06,21743.94,38519.00,705
2023-04-20 00:00:00,2023-04-21 00:00:00,1114,111.00,17930.01,19168.02,22045.08,81973.00,753
2023-04-20 00:00:00,2023-04-21 00:00:00,1113,48.00,38897.21,38904.11,38915.00,43175.00,748
2023-04-20 00:00:00,2023-04-21 00:00:00,1112,601.00,17413.04,19098.43,23055.51,51452.00,735
2023-04-20 00:00:00,2023-04-21 00:00:00,1111,1030.00,39836.99,39853.73,39861.87,39874.00,748
2023-04-20 00:00:00,2023-04-21 00:00:00,1119,190.00,17836.98,19101.26,23128.98,37327.00,707
2023-04-20 00:00:00,2023-04-21 00:00:00,1091,338.00,49598.00,49603.00,49607.00,78002.00,724
2023-04-20 00:00:00,2023-04-21 00:00:00,1090,0.00,49880.63,49904.53,49913.00,76448.00,727
2023-04-20 00:00:00,2023-04-21 00:00:00,1110,237.00,17737.28,19074.73,22808.50,70219.00,716
2023-04-20 00:00:00,2023-04-21 00:00:00,1099,2106.00,15808.83,18517.44,23185.08,76462.00,732
2023-04-20 00:00:00,2023-04-21 00:00:00,1098,2401.00,18380.42,21413.05,23461.71,70782.00,701
2023-04-20 00:00:00,2023-04-21 00:00:00,1097,886.00,18825.77,21638.77,23494.22,77141.00,740
2023-04-20 00:00:00,2023-04-21 00:00:00,1096,0.00,47505.72,47511.00,47516.19,70231.00,754
2023-04-20 00:00:00,2023-04-21 00:00:00,1095,127.00,17288.69,19104.30,22812.28,45627.00,740
2023-04-20 00:00:00,2023-04-21 00:00:00,1094,5858.00,17128.61,18378.93,21899.36,45072.00,741
2023-04-20 00:00:00,2023-04-21 00:00:00,1093,0.00,48952.59,48957.00,48961.27,68161.00,726
2023-04-20 00:00:00,2023-04-21 00:00:00,1092,79.00,49313.36,49319.28,49324.99,56526.00,727
2023-04-20 00:00:00,2023-04-21 00:00:00,1107,1145.00,16676.15,18274.86,22741.72,43355.00,730
2023-04-20 00:00:00,2023-04-21 00:00:00,1106,269.00,16822.22,18742.63,21573.96,77225.00,726
2023-04-20 00:00:00,2023-04-21 00:00:00,1105,79.00,17854.96,19581.01,22534.26,69008.00,756
2023-04-20 00:00:00,2023-04-21 00:00:00,1104,222.00,15425.82,17708.50,21842.88,45494.00,724
2023-04-20 00:00:00,2023-04-21 00:00:00,1103,142.00,15075.39,18486.43,21643.11,45972.00,715
2023-04-20 00:00:00,2023-04-21 00:00:00,1102,126.00,18265.79,22082.50,24031.35,71541.00,742
2023-04-20 00:00:00,2023-04-21 00:00:00,1101,1.00,16284.65,19868.37,23375.70,46202.00,725
2023-04-20 00:00:00,2023-04-21 00:00:00,1100,1172.00,19108.63,20867.55,24186.54,72014.00,727
2023-04-20 00:00:00,2023-04-21 00:00:00,1109,554.00,18102.07,20779.52,23075.28,84959.00,725
2023-04-20 00:00:00,2023-04-21 00:00:00,1108,505.00,17464.76,20798.26,23344.48,42029.00,726
2023-04-21 00:00:00,2023-04-22 00:00:00,1120,0.00,36473.00,36478.00,36482.36,43021.00,703
2023-04-21 00:00:00,2023-04-22 00:00:00,1118,47.00,37981.00,37985.19,37989.00,38001.00,723
2023-04-21 00:00:00,2023-04-22 00:00:00,1117,160.00,18463.81,20855.75,22933.71,38125.00,717
2023-04-21 00:00:00,2023-04-22 00:00:00,1116,16.00,15786.11,17778.20,20894.29,73233.00,722
2023-04-21 00:00:00,2023-04-22 00:00:00,1115,1093.00,15456.00,17489.89,21812.14,38535.00,709
2023-04-21 00:00:00,2023-04-22 00:00:00,1114,141.00,17905.32,18953.65,21961.77,39266.00,741
2023-04-21 00:00:00,2023-04-22 00:00:00,1113,31.00,38921.42,38928.32,38939.99,68480.00,739
2023-04-21 00:00:00,2023-04-22 00:00:00,1112,890.00,17565.89,19122.51,23078.69,51484.00,713
2023-04-21 00:00:00,2023-04-22 00:00:00,1111,586.00,39861.65,39878.13,39885.18,39897.00,764
2023-04-21 00:00:00,2023-04-22 00:00:00,1119,205.00,17855.22,19293.62,22734.67,37279.00,726
2023-04-21 00:00:00,2023-04-22 00:00:00,1091,267.00,49621.44,49626.18,49631.00,61178.00,732
2023-04-21 00:00:00,2023-04-22 00:00:00,1090,0.00,49908.05,49927.08,49936.37,74816.00,722
2023-04-21 00:00:00,2023-04-22 00:00:00,1099,300.00,15725.09,18510.46,23067.65,76493.00,697
2023-04-21 00:00:00,2023-04-22 00:00:00,1110,269.00,17627.92,18939.07,22844.82,68579.00,725
2023-04-21 00:00:00,2023-04-22 00:00:00,1098,4511.00,18189.65,21509.47,23457.90,64179.00,744
2023-04-21 00:00:00,2023-04-22 00:00:00,1097,553.00,18675.99,21555.46,23450.01,77156.00,721
2023-04-21 00:00:00,2023-04-22 00:00:00,1096,15.00,47529.15,47535.00,47540.80,70262.00,719
2023-04-21 00:00:00,2023-04-22 00:00:00,1095,348.00,17112.71,19136.24,22836.93,45917.00,742
2023-04-21 00:00:00,2023-04-22 00:00:00,1094,1007.00,17086.87,18472.10,22001.91,45104.00,713
2023-04-21 00:00:00,2023-04-22 00:00:00,1093,0.00,48976.00,48980.94,48985.00,68176.00,740
2023-04-21 00:00:00,2023-04-22 00:00:00,1092,16.00,49338.00,49342.97,49347.47,60491.00,743
2023-04-21 00:00:00,2023-04-22 00:00:00,1107,1038.00,16939.75,18339.32,22743.07,43376.00,713
2023-04-21 00:00:00,2023-04-22 00:00:00,1106,285.00,17286.90,18970.21,21653.35,77241.00,709
2023-04-21 00:00:00,2023-04-22 00:00:00,1105,31.00,17880.40,19871.06,22581.07,69024.00,728
2023-04-21 00:00:00,2023-04-22 00:00:00,1104,142.00,15833.53,17798.36,22172.78,45522.00,718
2023-04-21 00:00:00,2023-04-22 00:00:00,1103,174.00,15073.18,18525.83,21667.11,70986.00,746
2023-04-21 00:00:00,2023-04-22 00:00:00,1102,190.00,18380.17,22240.88,24054.11,71573.00,719
2023-04-21 00:00:00,2023-04-22 00:00:00,1101,845.00,16199.75,19636.19,23308.73,46229.00,728
2023-04-21 00:00:00,2023-04-22 00:00:00,1100,362.00,19088.16,20891.74,24205.54,72014.00,735
2023-04-21 00:00:00,2023-04-22 00:00:00,1109,570.00,17993.29,20788.17,23021.61,83889.00,717
2023-04-21 00:00:00,2023-04-22 00:00:00,1108,1140.00,17283.21,19808.59,23299.29,42050.00,741
2023-04-22 00:00:00,2023-04-23 00:00:00,1120,32.00,36494.92,36501.00,36506.00,36514.00,744
2023-04-22 00:00:00,2023-04-23 00:00:00,1118,63.00,38004.00,38009.00,38013.00,38023.00,765
2023-04-22 00:00:00,2023-04-23 00:00:00,1117,160.00,18474.83,20934.01,22791.03,38141.00,744
2023-04-22 00:00:00,2023-04-23 00:00:00,1116,127.00,15956.42,18041.22,20919.77,85694.00,763
2023-04-22 00:00:00,2023-04-23 00:00:00,1115,1109.00,15395.20,17347.03,21293.99,38566.00,683
2023-04-22 00:00:00,2023-04-23 00:00:00,1114,158.00,17990.38,19165.66,22065.05,82020.00,749
2023-04-22 00:00:00,2023-04-23 00:00:00,1113,0.00,38944.68,38952.38,38965.00,68898.00,691
2023-04-22 00:00:00,2023-04-23 00:00:00,1112,633.00,17629.77,19116.08,22246.54,51500.00,728
2023-04-22 00:00:00,2023-04-23 00:00:00,1111,602.00,39886.12,39903.00,39910.68,39922.00,745
2023-04-22 00:00:00,2023-04-23 00:00:00,1119,759.00,17933.25,19544.31,22968.28,37375.00,744
2023-04-22 00:00:00,2023-04-23 00:00:00,1091,346.00,49643.72,49649.33,49654.13,78050.00,688
2023-04-22 00:00:00,2023-04-23 00:00:00,1090,45.00,49931.89,49951.29,49961.00,77082.00,722
2023-04-22 00:00:00,2023-04-23 00:00:00,1099,316.00,15808.76,18638.31,23238.01,76509.00,744
2023-04-22 00:00:00,2023-04-23 00:00:00,1110,285.00,17671.65,19007.07,23068.20,41441.00,742
2023-04-22 00:00:00,2023-04-23 00:00:00,1098,0.00,18398.48,21476.06,23369.04,64179.00,692
2023-04-22 00:00:00,2023-04-23 00:00:00,1097,949.00,18772.42,21633.46,23495.25,76079.00,764
2023-04-22 00:00:00,2023-04-23 00:00:00,1096,125.00,47553.00,47558.00,47564.00,70280.00,741
2023-04-22 00:00:00,2023-04-23 00:00:00,1095,174.00,17340.05,19160.90,22849.89,45949.00,746
2023-04-22 00:00:00,2023-04-23 00:00:00,1094,2524.00,17161.83,18472.32,22022.40,45131.00,742
2023-04-22 00:00:00,2023-04-23 00:00:00,1093,15.00,48995.95,49003.27,49008.30,49018.00,743
2023-04-22 00:00:00,2023-04-23 00:00:00,1092,47.00,49360.91,49366.00,49371.00,60507.00,720
2023-04-22 00:00:00,2023-04-23 00:00:00,1107,1053.00,17033.50,18380.67,22770.71,43402.00,691
2023-04-22 00:00:00,2023-04-23 00:00:00,1106,316.00,17289.48,18870.71,21657.93,77273.00,734
2023-04-22 00:00:00,2023-04-23 00:00:00,1105,47.00,17901.72,19573.50,22355.85,69056.00,722
2023-04-22 00:00:00,2023-04-23 00:00:00,1104,602.00,15298.14,17582.26,21942.57,45548.00,719
2023-04-22 00:00:00,2023-04-23 00:00:00,1103,689.00,14860.51,18428.47,21691.10,71018.00,734
2023-04-22 00:00:00,2023-04-23 00:00:00,1102,221.00,18275.39,21856.89,24044.50,66424.00,722
2023-04-22 00:00:00,2023-04-23 00:00:00,1101,2391.00,16130.54,19659.56,23421.15,46250.00,690
2023-04-22 00:00:00,2023-04-23 00:00:00,1100,2835.00,19177.81,20967.79,24225.19,68506.00,736
2023-04-22 00:00:00,2023-04-23 00:00:00,1109,601.00,17977.04,20839.81,23091.73,84881.00,731
2023-04-22 00:00:00,2023-04-23 00:00:00,1108,4537.00,17486.63,20844.29,23394.50,42078.00,724
